,neuron 9557,neuron 9211,neuron 464,neuron 9630,neuron 9195,neuron 9187,neuron 9207,neuron 8992,neuron 468,neuron 9552,neuron 10414,neuron 9191,neuron 8996,neuron 83815,neuron 9746,neuron 9687,neuron 9709,neuron 16811,neuron 2714,neuron 10424,neuron 9013,neuron 492,neuron 476,neuron 10407,neuron 9005,neuron 472,neuron 12262,neuron 9009,neuron 10393,neuron 9175,neuron 488,neuron 480,neuron 21338,neuron 484,neuron 21244,neuron 9171,neuron 9001,neuron 9025,neuron 581,neuron 12257,neuron 12243,neuron 9029,neuron 9883,neuron 9862,neuron 9935,neuron 9929,neuron 10299,neuron 9899,neuron 9888,neuron 9755,neuron 9878,neuron 9797,neuron 9867,neuron 9857,neuron 11802,neuron 11817,neuron 10377,neuron 11787,neuron 11792,neuron 10367,neuron 10385,neuron 10208,neuron 10223,neuron 11797,neuron 10372,neuron 13031,neuron 13036,neuron 13025,neuron 16857,neuron 11715,neuron 12425,neuron 12321,neuron 11011,neuron 11182,neuron 11380,neuron 3823,neuron 12442,neuron 2216,neuron 16223,neuron 11043,neuron 12767,neuron 11320,neuron 12736,neuron 11468,neuron 2220,neuron 11392,neuron 16242,neuron 12708,neuron 11597,neuron 16802,neuron 11285,neuron 17387,neuron 12239,neuron 10781,neuron 11403,neuron 16218,neuron 8565,neuron 11299,neuron 10986,neuron 16026,neuron 11339,neuron 16185,neuron 16765,neuron 2212,neuron 11657,neuron 16770,neuron 3838,neuron 2180,neuron 12275,neuron 15680,neuron 48239,Neuron 6718,neuron 21098,neuron 3833,neuron 11682,neuron 11062,neuron 11934,neuron 10776,neuron 3040,neuron 11944,neuron 10796,neuron 10971,neuron 12964,neuron 10802,neuron 11413,neuron 12451,neuron 12786,neuron 11213,neuron 12803,neuron 10768,neuron 3808,neuron 12402,neuron 10841,neuron 33306,neuron 2236,neuron 12267,neuron 11172,neuron 12822,neuron 6654
neuron 10414,0.617147,0.220584,0.392431,0.272517,0.207909,0.19966099999999998,0.262071,0.608354,0.401403,0.642354,1.0,0.21031799999999998,0.43420600000000004,0.620513,0.297746,0.22250599999999998,0.827627,0.555994,0.36840300000000004,0.572906,0.49046300000000004,0.270662,0.264658,0.195053,0.855276,0.24684699999999998,0.347656,0.655038,0.191839,-0.162684,-0.0630348,0.041899900000000004,-0.12291600000000001,-0.06865249999999999,-0.12585,0.015371700000000002,0.0653511,-0.032473300000000004,0.09765800000000001,0.033609,0.189185,-0.209509,-0.365734,-0.399927,-0.393111,-0.364036,-0.345468,-0.346429,-0.0119514,-0.025365400000000003,-0.021532,-0.145626,-0.15283,-0.000694318,-0.04378,-0.0361981,-0.043758899999999996,-0.143273,-0.136348,-0.093077,-0.0887852,-0.14887999999999998,-0.158384,0.07436389999999998,-0.0874995,-0.304645,-0.364073,-0.317831,-0.279558,-0.404355,0.558603,-0.129146,-0.0708513,0.49659200000000003,-0.198027,0.33166999999999996,0.135122,-0.0600256,0.386496,0.38864099999999996,0.178005,-0.344832,0.182617,-0.21781199999999998,-0.061529999999999994,0.134098,0.136138,0.16176,-0.427755,0.15867799999999999,-0.08286879999999999,-0.138006,-0.400702,-0.12471199999999999,-0.185423,0.45396000000000003,-0.026728500000000002,0.185221,-0.222967,0.1114,-0.038282300000000005,-0.19958900000000002,0.137706,-0.153345,0.00848304,0.155088,-0.0246432,0.140225,-0.390162,0.219871,0.7583439999999999,0.166475,-0.183103,-0.028158799999999998,0.025934699999999998,0.6670470000000001,0.128401,-0.0253771,-0.185081,-0.401097,-0.169492,-0.11553699999999999,0.6463939999999999,-0.107019,-0.38695100000000004,0.314645,0.71124,0.19991099999999998,0.17913099999999998,0.24943800000000002,-0.0836983,0.510228,-0.052088699999999995,-0.202767,-0.297578,-0.116771,0.023978,0.16280999999999998,-0.141262
neuron 9191,0.45666999999999996,0.9176110000000001,0.286881,0.552628,0.8721540000000001,0.819234,0.640642,0.34773699999999996,0.355672,0.366854,0.21031799999999998,1.0,0.662158,0.43049499999999996,0.598313,0.781679,0.265899,0.430209,0.161473,0.42428699999999997,0.5793159999999999,0.854503,0.797638,0.898008,0.24392399999999997,0.847814,0.577835,0.392515,0.890193,0.0103817,0.11608299999999999,0.178731,0.0505721,0.101425,0.0483096,0.136744,0.08757619999999999,0.10749,0.162678,0.164881,0.07149789999999999,-0.204781,-0.470875,-0.500949,-0.494304,-0.450333,-0.46447299999999997,-0.454049,0.15168900000000002,0.135399,0.129099,0.028917099999999998,-0.00699256,-0.0176619,0.10628,0.16455999999999998,0.128225,-0.06973330000000001,-0.044362599999999995,0.0449526,0.0705221,0.0366935,0.0200981,0.21559,0.08551089999999999,-0.16152,-0.21743,-0.171184,-0.15224400000000002,-0.5402520000000001,0.358309,-0.03893219999999999,0.057717599999999994,0.388339,-0.0556112,0.24818,0.749336,0.0342812,0.576759,0.5980260000000001,0.7893979999999999,-0.22259400000000001,0.757212,-0.214759,0.0336751,0.6038279999999999,0.032507299999999996,0.752991,-0.566871,0.566454,0.137656,-0.059157900000000006,-0.551117,0.0632648,-0.0247551,0.427154,0.114337,0.682372,-0.122432,0.769564,0.0476678,-0.07552139999999999,0.589947,0.0247578,-0.063801,0.587009,0.109653,0.653983,-0.552178,0.389947,0.21355900000000003,0.11783900000000001,-0.0123933,0.06287809999999999,0.20316800000000002,0.286177,0.69801,0.0545159,-0.08622510000000001,-0.562002,-0.00677186,0.0737173,0.306246,0.0288638,-0.5131399999999999,0.706603,0.218685,0.47313900000000003,0.784454,0.46506899999999995,0.0503841,0.455301,0.0500886,-0.0431251,-0.165467,-0.0272428,0.10432999999999999,0.778878,-0.07147730000000001
neuron 8996,0.74341,0.614559,0.39614099999999997,0.598341,0.586026,0.5880479999999999,0.6319859999999999,0.5277689999999999,0.5129130000000001,0.573475,0.43420600000000004,0.662158,1.0,0.6590229999999999,0.639409,0.6161949999999999,0.512191,0.675862,0.225904,0.699593,0.895955,0.695017,0.640962,0.5871149999999999,0.447186,0.7018949999999999,0.7027399999999999,0.598823,0.577068,-0.0539582,0.0493307,0.157202,-0.0337931,0.0403004,-0.0301929,0.081308,0.0637765,0.0380143,0.154624,0.11083599999999999,0.114651,-0.195821,-0.414498,-0.43170600000000003,-0.450215,-0.40420700000000004,-0.395842,-0.38795,0.0720435,0.058196500000000005,0.0558558,-0.053512,-0.0763567,0.00383154,0.03526169999999999,0.0592729,0.041856800000000007,-0.0941967,-0.08097889999999999,-0.0173892,0.0044755,-0.0502929,-0.0579942,0.16533,0.00785983,-0.195672,-0.289191,-0.20679499999999998,-0.190462,-0.508988,0.581097,-0.0648816,-0.00260278,0.565016,-0.11215399999999999,0.348588,0.47941300000000003,-0.00558524,0.784705,0.82358,0.573304,-0.251256,0.49922799999999995,-0.20360899999999998,-0.012035899999999999,0.45959399999999995,0.08436669999999999,0.5657949999999999,-0.5563130000000001,0.538752,0.0527755,-0.0833462,-0.530528,-0.007588299999999999,-0.09372589999999999,0.614274,0.0397175,0.525744,-0.169543,0.489489,0.00519137,-0.11960699999999999,0.471484,-0.0557307,-0.028512,0.49787,0.0469773,0.477338,-0.507991,0.466843,0.411699,0.140783,-0.074887,0.0243305,0.128297,0.475812,0.484246,0.0164298,-0.136852,-0.517252,-0.07840239999999998,0.000274854,0.46641000000000005,-0.0360228,-0.493896,0.8270360000000001,0.421601,0.49863999999999997,0.522393,0.5496840000000001,-0.014059899999999998,0.6947439999999999,-0.00241773,-0.102272,-0.191709,-0.0652274,0.0803352,0.528302,-0.0965207
neuron 83815,0.7839689999999999,0.425012,0.43519399999999997,0.45762299999999995,0.383076,0.417547,0.475096,0.682802,0.58825,0.80671,0.620513,0.43049499999999996,0.6590229999999999,1.0,0.474141,0.38871500000000003,0.727635,0.787968,0.355112,0.804843,0.737395,0.46337399999999995,0.40118899999999996,0.35403,0.643651,0.43650600000000006,0.5345270000000001,0.8472540000000001,0.375452,-0.0553187,0.0504744,0.132726,-0.012190000000000001,0.0411595,-0.0185984,0.12437000000000001,0.10900499999999999,0.0721633,0.143592,0.145488,0.19480799999999998,-0.20642600000000003,-0.402889,-0.423048,-0.426721,-0.377644,-0.383993,-0.380535,0.0969332,0.07869910000000001,0.0844141,-0.027346499999999996,-0.05564059999999999,0.0225177,0.03848630000000001,0.0563271,0.0528778,-0.118684,-0.107217,-0.0206825,-0.012138,-0.040312,-0.0296068,0.14846099999999998,0.00587451,-0.203585,-0.276325,-0.25069600000000003,-0.22665500000000002,-0.44094700000000003,0.731879,-0.08156360000000001,0.014682399999999998,0.768827,-0.12856199999999998,0.474337,0.291105,0.023262099999999997,0.720773,0.705357,0.357784,-0.262994,0.294906,-0.21219200000000002,0.0255865,0.30595300000000003,0.102848,0.35492199999999996,-0.47836300000000004,0.36075999999999997,0.087839,-0.110054,-0.461764,0.00564384,-0.101332,0.637041,0.0775724,0.328673,-0.141719,0.287526,0.0360555,-0.126868,0.335574,-0.03499,-0.00428188,0.36608,0.0780635,0.311759,-0.444111,0.45139700000000005,0.6141949999999999,0.214162,-0.0661745,0.0654494,0.141808,0.762278,0.319328,0.05154690000000001,-0.0957431,-0.44479799999999997,-0.0648777,0.021102000000000003,0.71585,-0.0265421,-0.45823500000000006,0.574253,0.635213,0.393814,0.326021,0.502005,-0.0189731,0.811529,0.04298780000000001,-0.08679060000000001,-0.21881399999999998,-0.0738192,0.10575899999999999,0.330517,-0.116191
neuron 9746,0.592174,0.5960260000000001,0.518927,0.9109459999999999,0.620058,0.694599,0.91374,0.552779,0.612386,0.522926,0.297746,0.598313,0.639409,0.474141,1.0,0.6886899999999999,0.40223400000000004,0.50508,0.26959299999999997,0.635423,0.6651729999999999,0.591152,0.631622,0.546253,0.362794,0.605471,0.8688100000000001,0.518583,0.57735,0.0215242,0.139647,0.18525999999999998,0.036727300000000004,0.133243,0.0359551,0.15455,0.202879,0.16642200000000001,0.325689,0.203657,0.130402,-0.141947,-0.38761100000000004,-0.39493,-0.39076700000000003,-0.357651,-0.34452,-0.321812,0.18471300000000002,0.167397,0.143973,0.00652778,0.0120536,0.00303342,0.122976,0.184711,0.136798,-0.0527746,-0.0343989,0.0592654,0.083566,0.020953,0.00372848,0.21150700000000003,0.08366939999999999,-0.17285799999999998,-0.21609299999999998,-0.188167,-0.168787,-0.414608,0.627638,-0.0172959,0.0728385,0.570805,-0.0512341,0.499931,0.6055550000000001,0.058774,0.571009,0.612536,0.699348,-0.21547600000000003,0.618653,-0.138207,0.0527455,0.6500239999999999,0.094391,0.642787,-0.462323,0.7730899999999999,0.10411,-0.0366639,-0.411203,0.059564099999999995,-0.024986599999999998,0.694804,0.144841,0.641204,-0.120431,0.57286,0.0727244,-0.07276110000000001,0.704756,0.00633926,-0.0110824,0.656892,0.168077,0.628616,-0.411864,0.668223,0.378411,0.250111,-0.00942319,0.0792525,0.19351,0.44077700000000003,0.624286,0.155085,-0.0839044,-0.42233100000000007,-0.0246555,0.0649753,0.479282,0.0231995,-0.39876500000000004,0.722083,0.409758,0.728929,0.615111,0.6808029999999999,0.08702280000000001,0.6365149999999999,0.0603403,-0.047957099999999996,-0.175275,-0.00815235,0.231368,0.619204,-0.0605028
neuron 9687,0.469235,0.8148989999999999,0.33162800000000003,0.619532,0.8445860000000001,0.931368,0.727896,0.369765,0.411933,0.37145,0.22250599999999998,0.781679,0.6161949999999999,0.38871500000000003,0.6886899999999999,1.0,0.289317,0.392732,0.17191700000000001,0.451954,0.558375,0.7859550000000001,0.882876,0.757179,0.257918,0.790989,0.704047,0.371568,0.847356,0.0103953,0.11663599999999999,0.198276,0.0327672,0.0984895,0.0333673,0.138966,0.116094,0.163503,0.22674,0.170475,0.0909142,-0.123662,-0.400279,-0.43454,-0.421875,-0.38306399999999996,-0.385748,-0.361671,0.202693,0.1824,0.160808,6.15088e-05,-0.0163493,0.00951075,0.117748,0.20735,0.1586,-0.00213525,0.0138529,0.0669327,0.114389,0.015004,-0.00441755,0.24564699999999998,0.103368,-0.164364,-0.222266,-0.158949,-0.155088,-0.49113500000000004,0.41701400000000005,0.010954799999999999,0.0746732,0.393862,-0.0612364,0.300552,0.825684,0.05191799999999999,0.51357,0.54771,0.9080809999999999,-0.200037,0.824269,-0.109553,0.0454807,0.783745,0.0634049,0.7795380000000001,-0.519864,0.683843,0.114281,0.013936700000000002,-0.496542,0.055282500000000005,-0.031313,0.494325,0.14902100000000001,0.81845,-0.125106,0.745584,0.058159800000000005,-0.0664416,0.713597,0.00465947,-0.0285231,0.705078,0.17836300000000002,0.8224469999999999,-0.483696,0.457841,0.253758,0.139382,-0.018034599999999998,0.0721108,0.240213,0.307321,0.85906,0.09038020000000001,-0.0867783,-0.495626,-0.0198826,0.0707199,0.333642,0.0454881,-0.462257,0.699557,0.26232300000000003,0.5860380000000001,0.837674,0.532604,0.0834763,0.469649,0.0632673,-0.053198,-0.16455799999999998,0.0193949,0.162189,0.8495149999999999,-0.00361588
neuron 9709,0.7003689999999999,0.278826,0.4704,0.380771,0.256758,0.26342600000000005,0.36177800000000004,0.747225,0.505564,0.780425,0.827627,0.265899,0.512191,0.727635,0.40223400000000004,0.289317,1.0,0.633067,0.373702,0.714195,0.603126,0.319452,0.311069,0.229845,0.8850389999999999,0.287238,0.44790699999999994,0.791492,0.24922800000000003,-0.120154,-0.00603066,0.038972,-0.10191,-0.014224700000000002,-0.10308099999999999,0.0297261,0.0853177,-0.010700399999999999,0.136265,0.0503922,0.15551700000000002,-0.189033,-0.359719,-0.379078,-0.374431,-0.34460599999999997,-0.33839,-0.338879,0.012868200000000002,-0.00419272,-0.00610293,-0.133432,-0.132996,-0.035966399999999996,-0.0250669,-0.011416599999999999,-0.0242573,-0.132536,-0.12236400000000001,-0.0690965,-0.0603646,-0.125079,-0.127064,0.0693913,-0.0612066,-0.270768,-0.34983800000000004,-0.301462,-0.267387,-0.400442,0.706631,-0.112507,-0.0490973,0.6768529999999999,-0.166987,0.410842,0.22636799999999999,-0.042902300000000004,0.540728,0.536029,0.263367,-0.314029,0.267106,-0.194677,-0.0440978,0.231251,0.108449,0.284926,-0.421814,0.271547,-0.038572,-0.12455799999999999,-0.38816799999999996,-0.065901,-0.15352000000000002,0.57828,-0.018134,0.286406,-0.21430900000000003,0.208129,-0.0151345,-0.153392,0.235848,-0.119057,-0.0193432,0.24005100000000001,0.00582725,0.23564899999999997,-0.390202,0.330992,0.82021,0.225165,-0.13911800000000002,-0.0105821,0.0569016,0.793917,0.217906,0.00363066,-0.164385,-0.401156,-0.137259,-0.0597803,0.76531,-0.08369019999999999,-0.381405,0.448733,0.826308,0.293376,0.26651199999999997,0.351232,-0.0604541,0.6803020000000001,-0.034444800000000005,-0.170949,-0.277144,-0.0992383,0.056681100000000005,0.254353,-0.12804100000000002
neuron 16811,0.67697,0.40668499999999996,0.456,0.494208,0.375693,0.393986,0.482521,0.613574,0.5341229999999999,0.69835,0.555994,0.430209,0.675862,0.787968,0.50508,0.392732,0.633067,1.0,0.300954,0.740504,0.767617,0.44183500000000003,0.38097,0.348595,0.5622119999999999,0.41548100000000004,0.518188,0.8283950000000001,0.374783,-0.0611385,0.06871060000000001,0.0897656,0.00130387,0.055014,-0.00447297,0.09935369999999999,0.0850997,0.042548699999999995,0.170992,0.121021,0.109945,-0.193833,-0.411492,-0.432275,-0.44451599999999997,-0.390882,-0.390094,-0.38492600000000005,0.0838645,0.0606356,0.0659424,-0.055300300000000004,-0.05405309999999999,-0.032364,0.0438084,0.0673655,0.0502598,-0.11128800000000001,-0.0979569,-0.0109429,0.00388298,-0.0358632,-0.0505281,0.130454,0.00949044,-0.224225,-0.306487,-0.236986,-0.220269,-0.45405500000000004,0.640655,-0.0819445,0.0115061,0.687828,-0.11416,0.414734,0.337988,0.00970697,0.7394890000000001,0.715761,0.396516,-0.326465,0.34928000000000003,-0.214065,0.00201219,0.331897,0.06255369999999999,0.39921999999999996,-0.48523999999999995,0.41684399999999994,0.0485923,-0.10758,-0.485206,-0.00421181,-0.09104,0.6194970000000001,0.0482679,0.358749,-0.161897,0.337376,0.0372359,-0.138902,0.38150700000000004,-0.0560928,-0.0643682,0.40513000000000005,0.0589244,0.342968,-0.459862,0.442726,0.512133,0.205496,-0.07977970000000001,0.0508339,0.136532,0.606156,0.352213,0.0324678,-0.129146,-0.464315,-0.0821604,0.010515799999999999,0.578521,-0.0368725,-0.470263,0.629559,0.536604,0.433961,0.36791799999999997,0.45979,-0.013543200000000002,0.753945,0.0121907,-0.11175399999999999,-0.235422,-0.07415039999999999,0.0981967,0.373436,-0.114543
neuron 2714,0.325968,0.161439,0.717644,0.30696599999999996,0.154313,0.200388,0.28203,0.45801499999999995,0.586522,0.44817399999999996,0.36840300000000004,0.161473,0.225904,0.355112,0.26959299999999997,0.17191700000000001,0.373702,0.300954,1.0,0.36035500000000004,0.252945,0.17896600000000001,0.165918,0.105419,0.39684899999999995,0.14746099999999998,0.31543899999999997,0.42084099999999997,0.15424000000000002,-0.0201425,0.0854567,0.09913419999999999,0.017387200000000002,0.0717722,0.0150559,0.26609099999999997,0.470787,0.17079,0.433857,0.288617,0.498039,-0.0514634,-0.280357,-0.29701900000000003,-0.295747,-0.273404,-0.272447,-0.27832399999999996,0.164625,0.160627,0.148288,0.023129499999999997,0.0172931,0.12288099999999999,0.086617,0.0869316,0.07852519999999999,-0.046643000000000004,-0.0601765,0.0313585,0.0310137,-0.0337553,-0.03807990000000001,0.133198,0.03699380000000001,-0.210468,-0.23705,-0.256682,-0.25548899999999997,-0.301324,0.39931700000000003,-0.028317200000000004,0.0776954,0.39634400000000003,-0.116567,0.675479,0.150073,0.109001,0.31306100000000003,0.320128,0.170722,-0.23670300000000002,0.153601,-0.0814431,0.10940599999999999,0.20293599999999998,0.41191300000000003,0.16513,-0.343562,0.25681,0.0930995,-0.0474718,-0.307672,0.0419386,-0.07770830000000001,0.46684499999999995,0.136845,0.17185999999999998,-0.0539941,0.136796,0.184184,-0.09339960000000001,0.242579,-0.040918,0.139212,0.269356,0.192168,0.192998,-0.322356,0.45495399999999997,0.523922,0.734172,0.00108846,0.21489899999999998,0.183749,0.46980200000000005,0.188699,0.29262699999999997,-0.017468599999999997,-0.326753,-0.0669982,0.0666923,0.47961099999999995,-0.00721671,-0.315711,0.268629,0.49948000000000004,0.35793400000000003,0.162388,0.420709,0.029462400000000003,0.345693,0.147097,-0.0167573,-0.20539200000000002,0.00729977,0.351525,0.166191,-0.0414089
neuron 10424,0.8463209999999999,0.432626,0.549513,0.614272,0.404531,0.45063500000000006,0.595807,0.771652,0.685599,0.792589,0.572906,0.42428699999999997,0.699593,0.804843,0.635423,0.451954,0.714195,0.740504,0.36035500000000004,1.0,0.753749,0.474285,0.471595,0.35737199999999997,0.640219,0.448043,0.687955,0.808385,0.38464299999999996,-0.06113919999999999,0.0619553,0.160419,-0.0225985,0.0507042,-0.0249235,0.105208,0.12691,0.0591331,0.207327,0.127046,0.202983,-0.192511,-0.39700799999999997,-0.394215,-0.389285,-0.370675,-0.36493400000000004,-0.35484899999999997,0.0872253,0.0658638,0.058698400000000005,-0.0476106,-0.0655855,0.0379481,0.0267642,0.0484879,0.034876599999999994,-0.10246,-0.09464650000000001,-0.021399900000000003,-0.0156168,-0.055014099999999996,-0.054695299999999995,0.169973,-0.00389122,-0.208517,-0.280106,-0.24395100000000003,-0.21318,-0.42606499999999997,0.8418459999999999,-0.0764533,0.00784434,0.810014,-0.12448599999999999,0.527274,0.347111,0.00774583,0.7348560000000001,0.724965,0.422257,-0.268129,0.379139,-0.198676,0.00695116,0.38979600000000003,0.156621,0.416367,-0.455192,0.47757299999999997,0.0490959,-0.100991,-0.41806400000000005,-0.00955523,-0.10360699999999999,0.752831,0.0531605,0.401915,-0.14683,0.33114499999999997,0.027778399999999998,-0.122099,0.430529,-0.0627258,0.041907599999999996,0.43768500000000005,0.0764985,0.37796399999999997,-0.417285,0.5498770000000001,0.639632,0.260708,-0.0735059,0.042257199999999995,0.13215,0.745845,0.37200700000000003,0.0574288,-0.11426900000000001,-0.426541,-0.0836647,0.00963018,0.739741,-0.0448843,-0.401547,0.6632359999999999,0.677251,0.5099020000000001,0.390295,0.557966,-0.0176662,0.877684,0.014181200000000001,-0.107017,-0.21245999999999998,-0.067359,0.126152,0.384704,-0.10703599999999999
neuron 9013,0.750908,0.5614180000000001,0.43218199999999996,0.6323770000000001,0.525632,0.538518,0.64254,0.601805,0.5479510000000001,0.656357,0.49046300000000004,0.5793159999999999,0.895955,0.737395,0.6651729999999999,0.558375,0.603126,0.767617,0.252945,0.753749,1.0,0.629197,0.568375,0.5132760000000001,0.522,0.596882,0.715399,0.719159,0.510694,-0.057086300000000006,0.0428414,0.114501,-0.039236900000000005,0.025234299999999998,-0.0405698,0.0705985,0.0753673,0.030826299999999997,0.165667,0.0971641,0.09373839999999999,-0.18119100000000002,-0.40331,-0.42141899999999993,-0.42135900000000004,-0.391471,-0.380434,-0.375105,0.0627625,0.0415199,0.0418059,-0.06585189999999999,-0.078769,-0.023019099999999997,0.030336500000000002,0.051417599999999994,0.0345829,-0.09776119999999999,-0.0862036,-0.0180695,-0.000151017,-0.056072800000000006,-0.06909850000000001,0.13808900000000002,0.00132901,-0.2161,-0.301426,-0.221367,-0.19908399999999998,-0.44825,0.636042,-0.074183,-0.00248477,0.6345850000000001,-0.11860599999999999,0.378309,0.44765600000000005,-0.0102291,0.7893720000000001,0.821457,0.526895,-0.281414,0.48865299999999995,-0.195082,-0.017725099999999997,0.420849,0.07164789999999999,0.529575,-0.537936,0.5295270000000001,0.0331453,-0.0904937,-0.49593999999999994,-0.0225231,-0.095764,0.654317,0.0348564,0.514996,-0.176906,0.44111000000000006,0.00821075,-0.122787,0.46685200000000004,-0.06417590000000001,-0.0503965,0.47573999999999994,0.049535199999999995,0.43675600000000003,-0.46141000000000004,0.476047,0.482388,0.157228,-0.0859125,0.0217506,0.119959,0.552838,0.43609899999999996,0.0238305,-0.149668,-0.474646,-0.09028539999999999,-0.00630108,0.539129,-0.040914400000000004,-0.48701099999999997,0.777456,0.49716000000000005,0.5008090000000001,0.48812700000000003,0.541184,-0.0121008,0.7547159999999999,-0.00662853,-0.11540299999999999,-0.213471,-0.0653957,0.08468889999999998,0.487955,-0.101524
neuron 492,0.518126,0.885236,0.30498000000000003,0.565242,0.8521790000000001,0.801428,0.6383409999999999,0.367908,0.380475,0.399885,0.270662,0.854503,0.695017,0.46337399999999995,0.591152,0.7859550000000001,0.319452,0.44183500000000003,0.17896600000000001,0.474285,0.629197,1.0,0.864769,0.8325899999999999,0.283328,0.897926,0.6442869999999999,0.400072,0.832134,-0.0015339,0.0971791,0.224175,0.0334478,0.0867077,0.031916,0.125388,0.0910308,0.08766439999999999,0.16838699999999998,0.151357,0.10796900000000001,-0.189306,-0.445787,-0.47205699999999995,-0.459784,-0.41868299999999997,-0.435853,-0.420372,0.13349,0.113158,0.111355,0.00631827,-0.019021200000000002,0.0212451,0.0888223,0.1563,0.112151,-0.0524234,-0.0306095,0.0456455,0.0782116,0.0135201,0.00188143,0.250745,0.07838719999999999,-0.156909,-0.216831,-0.161681,-0.152946,-0.530519,0.395572,-0.0258168,0.049823599999999996,0.388552,-0.06258659999999999,0.261885,0.74642,0.028060500000000002,0.5857399999999999,0.6176149999999999,0.801239,-0.197102,0.794255,-0.20139200000000002,0.0221838,0.626757,0.08267639999999998,0.7910560000000001,-0.547329,0.561185,0.12150599999999999,-0.0455821,-0.533928,0.045666000000000005,-0.040354,0.459818,0.11903,0.7164010000000001,-0.129627,0.74647,0.035174300000000006,-0.07739069999999999,0.5813020000000001,0.0110958,-0.020739700000000003,0.563349,0.10169299999999999,0.6969770000000001,-0.518804,0.373417,0.28018699999999996,0.11439200000000001,-0.020435,0.0550956,0.21049099999999998,0.328961,0.7101890000000001,0.0495325,-0.09403439999999999,-0.5266109999999999,-0.00881543,0.061491,0.340984,0.0236284,-0.49541999999999997,0.6829390000000001,0.27446,0.45438100000000003,0.7962199999999999,0.4618,0.0336246,0.48135500000000003,0.037686800000000006,-0.0543832,-0.165347,-0.0148097,0.10419500000000001,0.7824409999999999,-0.0556732
neuron 476,0.511404,0.841334,0.327979,0.590947,0.878395,0.880518,0.680758,0.377776,0.385716,0.36891999999999997,0.264658,0.797638,0.640962,0.40118899999999996,0.631622,0.882876,0.311069,0.38097,0.165918,0.471595,0.568375,0.864769,1.0,0.778309,0.293433,0.8307899999999999,0.691934,0.363263,0.8546809999999999,0.00408914,0.096386,0.24462199999999998,0.0221108,0.0818393,0.027049200000000002,0.124412,0.0986319,0.111042,0.197891,0.16331400000000001,0.114949,-0.16304200000000002,-0.41516400000000003,-0.43005299999999996,-0.408518,-0.39605300000000004,-0.400913,-0.385752,0.158604,0.138659,0.129519,-0.0039846,-0.0245667,0.0345123,0.102279,0.172862,0.132268,-0.016743599999999997,0.00306953,0.0545298,0.09955089999999998,-0.00117862,-0.010604700000000002,0.279358,0.0977842,-0.15923800000000002,-0.21475,-0.15722,-0.158191,-0.488019,0.409047,-0.00323783,0.0534611,0.36246,-0.0573096,0.26508400000000004,0.792479,0.0323027,0.510505,0.571901,0.852935,-0.190652,0.8285790000000001,-0.161211,0.021139500000000002,0.735368,0.09211339999999998,0.7844439999999999,-0.531829,0.617552,0.108574,-0.00799096,-0.506613,0.0428156,-0.041786300000000005,0.472495,0.132495,0.7917,-0.12946,0.743032,0.043077,-0.0693562,0.656395,0.00011369,-0.00423055,0.6519729999999999,0.128564,0.7856270000000001,-0.5050520000000001,0.411509,0.265415,0.115175,-0.0293067,0.0557149,0.220518,0.30641999999999997,0.8047310000000001,0.0689679,-0.0962327,-0.509586,-0.0184635,0.0535892,0.322434,0.0304767,-0.480234,0.67157,0.26823800000000003,0.512513,0.82404,0.49806000000000006,0.0549823,0.45631700000000003,0.0431521,-0.0595428,-0.163268,0.00621201,0.11237899999999999,0.826888,-0.0320084
neuron 10407,0.41383400000000004,0.8812959999999999,0.238919,0.482483,0.882925,0.759514,0.572168,0.299149,0.279967,0.31301,0.195053,0.898008,0.5871149999999999,0.35403,0.546253,0.757179,0.229845,0.348595,0.105419,0.35737199999999997,0.5132760000000001,0.8325899999999999,0.778309,1.0,0.211142,0.8719319999999999,0.5394800000000001,0.315251,0.862086,-0.018740200000000002,0.08337460000000001,0.147974,-0.00286881,0.065314,-0.00386565,0.0821265,0.054461,0.06250499999999999,0.12986199999999998,0.111327,0.0408259,-0.192693,-0.442454,-0.48732700000000007,-0.483469,-0.424063,-0.415934,-0.403648,0.11506500000000001,0.101768,0.093487,-0.0346221,-0.0568383,-0.047250400000000005,0.0731917,0.14605,0.10325699999999999,-0.0652645,-0.04216040000000001,0.023363400000000003,0.049236300000000004,-0.00332232,-0.0150172,0.190986,0.057483400000000004,-0.17423699999999998,-0.278031,-0.168909,-0.15698299999999998,-0.5373600000000001,0.28806,-0.044981,0.0316485,0.298873,-0.07928110000000001,0.179373,0.7442810000000001,0.00342549,0.46188900000000005,0.48068599999999995,0.779853,-0.24412199999999998,0.759537,-0.19883199999999998,-0.000959636,0.570155,0.0108026,0.717392,-0.568001,0.48697399999999996,0.07800499999999999,-0.049507499999999996,-0.5351779999999999,0.0185879,-0.058223199999999996,0.34562600000000004,0.0785031,0.661353,-0.187613,0.7427779999999999,0.00563281,-0.0878686,0.510243,-0.00565637,-0.0970572,0.491551,0.076865,0.647584,-0.507447,0.30656,0.183364,0.0729364,-0.0767003,0.0112165,0.16098099999999999,0.234465,0.6609520000000001,0.0191232,-0.134952,-0.523453,-0.026360900000000003,0.0316086,0.251284,0.00967407,-0.485414,0.597586,0.18471400000000002,0.379875,0.780261,0.41893100000000005,0.0427872,0.379816,0.010485600000000001,-0.105752,-0.178224,-0.028195099999999997,0.065805,0.758958,-0.07398289999999999
